Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"CAE","CAE INC","Industrials","Equity","10,048,841.52","0.01","10,048,841.52","373,107.00","26.93","Canada","Toronto Stock Exchange","CAD"
"7912","DAI NIPPON PRINTING LTD","Industrials","Equity","10,039,551.74","0.01","10,039,551.74","593,686.00","16.91","Japan","Tokyo Stock Exchange","JPY"
"GET","GETLINK","Industrials","Equity","9,908,428.28","0.01","9,908,428.28","527,458.00","18.79","France","Nyse Euronext - Euronext Paris","EUR"
"ASX","ASX LTD","Financials","Equity","9,890,404.67","0.01","9,890,404.67","242,954.00","40.71","Australia","Asx - All Markets","AUD"
"6920","LASERTEC CORP","Information Technology","Equity","9,882,909.52","0.01","9,882,909.52","95,100.00","103.92","Japan","Tokyo Stock Exchange","JPY"
"7202","ISUZU MOTORS LTD","Consumer Discretionary","Equity","9,843,168.56","0.01","9,843,168.56","741,700.00","13.27","Japan","Tokyo Stock Exchange","JPY"
"SOL","WASHINGTON H SOUL PATTINSON & COMP","Financials","Equity","9,847,097.81","0.01","9,847,097.81","341,130.00","28.87","Australia","Asx - All Markets","AUD"
"SECU B","SECURITAS B","Industrials","Equity","9,837,309.29","0.01","9,837,309.29","627,524.00","15.68","Sweden","Nasdaq Omx Nordic","SEK"
"APA","APA GROUP UNITS","Utilities","Equity","9,822,864.68","0.01","9,822,864.68","1,684,993.00","5.83","Australia","Asx - All Markets","AUD"
"3064","MONOTARO LTD","Industrials","Equity","9,798,701.75","0.01","9,798,701.75","571,300.00","17.15","Japan","Tokyo Stock Exchange","JPY"
"9719","SCSK CORP","Information Technology","Equity","9,708,640.30","0.01","9,708,640.30","305,000.00","31.83","Japan","Tokyo Stock Exchange","JPY"
"INDT","INDUTRADE","Industrials","Equity","9,691,357.79","0.01","9,691,357.79","386,515.00","25.07","Sweden","Nasdaq Omx Nordic","SEK"
"CTC.A","CANADIAN TIRE LTD CLASS A","Consumer Discretionary","Equity","9,665,803.88","0.01","9,665,803.88","77,603.00","124.55","Canada","Toronto Stock Exchange","CAD"
"SCHN","SCHINDLER HOLDING AG","Industrials","Equity","9,638,858.27","0.01","9,638,858.27","27,203.00","354.33","Switzerland","SIX Swiss Exchange","CHF"
"ZAL","ZALANDO","Consumer Discretionary","Equity","9,518,167.55","0.01","9,518,167.55","341,049.00","27.91","Germany","Xetra","EUR"
"J36","JARDINE MATHESON HOLDINGS LTD","Industrials","Equity","9,504,731.50","0.01","9,504,731.50","157,103.00","60.50","Hong Kong","Singapore Exchange","USD"
"6823","HKT TRUST AND HKT UNITS LTD","Communication","Equity","9,426,715.59","0.01","9,426,715.59","6,228,223.00","1.51","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"7201","NISSAN MOTOR LTD","Consumer Discretionary","Equity","9,391,097.76","0.01","9,391,097.76","4,122,426.00","2.28","Japan","Tokyo Stock Exchange","JPY"
"CAD","CAD CASH","Cash and/or Derivatives","Cash","9,376,900.42","0.01","9,376,900.42","12,892,300.00","72.73","Canada","-","CAD"
"AM","DASSAULT AVIATION SA","Industrials","Equity","9,380,371.13","0.01","9,380,371.13","29,643.00","316.45","France","Nyse Euronext - Euronext Paris","EUR"
"EPI B","EPIROC CLASS B","Industrials","Equity","9,386,171.24","0.01","9,386,171.24","496,311.00","18.91","Sweden","Nasdaq Omx Nordic","SEK"
"SBRY","SAINSBURY(J) PLC","Consumer Staples","Equity","9,286,641.98","0.01","9,286,641.98","2,275,519.00","4.08","United Kingdom","London Stock Exchange","GBP"
"SGD","SGD CASH","Cash and/or Derivatives","Cash","9,217,547.94","0.01","9,217,547.94","11,835,792.00","77.88","Singapore","-","SGD"
"DKK","DKK CASH","Cash and/or Derivatives","Cash","9,221,055.88","0.01","9,221,055.88","58,765,789.00","15.69","Denmark","-","DKK"
"BS6","YANGZIJIANG SHIPBUILDING (HOLDINGS","Industrials","Equity","9,221,175.19","0.01","9,221,175.19","3,819,500.00","2.41","Singapore","Singapore Exchange","SGD"
"IFT","INFRATIL LTD","Financials","Equity","9,201,709.61","0.01","9,201,709.61","1,356,330.00","6.78","New Zealand","New Zealand Exchange Ltd","NZD"
"6869","SYSMEX CORP","Health Care","Equity","9,144,272.71","0.01","9,144,272.71","714,821.00","12.79","Japan","Tokyo Stock Exchange","JPY"
"SPX","SPIRAX GROUP PLC","Industrials","Equity","9,084,740.57","0.01","9,084,740.57","92,865.00","97.83","United Kingdom","London Stock Exchange","GBP"
"WPP","WPP PLC","Communication","Equity","9,001,699.89","0.01","9,001,699.89","1,688,756.00","5.33","United Kingdom","London Stock Exchange","GBP"
"IMCD","IMCD NV","Industrials","Equity","8,984,402.37","0.01","8,984,402.37","80,346.00","111.82","Netherlands","Euronext Amsterdam","EUR"
"H78","HONGKONG LAND HOLDINGS LTD","Real Estate","Equity","8,957,019.91","0.01","8,957,019.91","1,397,351.00","6.41","Hong Kong","Singapore Exchange","USD"
"SW","SODEXO SA","Consumer Discretionary","Equity","8,902,611.73","0.01","8,902,611.73","146,749.00","60.67","France","Nyse Euronext - Euronext Paris","EUR"
"REC","RECORDATI INDUSTRIA CHIMICA E FARM","Health Care","Equity","8,872,829.86","0.01","8,872,829.86","142,142.00","62.42","Italy","Borsa Italiana","EUR"
"DCC","DCC PLC","Industrials","Equity","8,725,030.78","0.01","8,725,030.78","135,054.00","64.60","United Kingdom","London Stock Exchange","GBP"
"VER","VERBUND AG","Utilities","Equity","8,732,071.33","0.01","8,732,071.33","121,631.00","71.79","Austria","Wiener Boerse Ag","EUR"
"ENT","ENTAIN PLC","Consumer Discretionary","Equity","8,732,302.01","0.01","8,732,302.01","739,415.00","11.81","United Kingdom","London Stock Exchange","GBP"
"GJF","GJENSIDIGE FORSIKRING","Financials","Equity","8,650,461.61","0.01","8,650,461.61","311,295.00","27.79","Norway","Oslo Bors Asa","NOK"
"MNDI","MONDI PLC","Materials","Equity","8,595,690.98","0.01","8,595,690.98","614,423.00","13.99","United Kingdom","London Stock Exchange","GBP"
"P911","DR ING HC F PORSCHE PRF AG","Consumer Discretionary","Equity","8,579,725.16","0.01","8,579,725.16","160,938.00","53.31","Germany","Xetra","EUR"
"9107","KAWASAKI KISEN LTD","Industrials","Equity","8,586,277.71","0.01","8,586,277.71","556,700.00","15.42","Japan","Tokyo Stock Exchange","JPY"
"KESKOB","KESKO CLASS B","Consumer Staples","Equity","8,542,940.21","0.01","8,542,940.21","384,325.00","22.23","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"BEIJ B","BEIJER REF CLASS B","Industrials","Equity","8,543,305.61","0.01","8,543,305.61","491,049.00","17.40","Sweden","Nasdaq Omx Nordic","SEK"
"EVD","CTS EVENTIM AG","Communication","Equity","8,533,255.91","0.01","8,533,255.91","92,759.00","91.99","Germany","Xetra","EUR"
"9005","TOKYU CORP","Industrials","Equity","8,533,865.67","0.01","8,533,865.67","667,991.00","12.78","Japan","Tokyo Stock Exchange","JPY"
"SRT3","SARTORIUS PREF AG","Health Care","Equity","8,408,962.99","0.01","8,408,962.99","35,283.00","238.33","Germany","Xetra","EUR"
"ELI","ELIA GROUP SA","Utilities","Equity","8,387,656.37","0.01","8,387,656.37","74,448.00","112.66","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"ACI","ALBERTSONS COMPANY INC CLASS A","Consumer Staples","Equity","8,371,750.38","0.01","8,371,750.38","430,203.00","19.46","United States","New York Stock Exchange Inc.","USD"
"6586","MAKITA CORP","Industrials","Equity","8,349,719.04","0.01","8,349,719.04","247,326.00","33.76","Japan","Tokyo Stock Exchange","JPY"
"EMP.A","EMPIRE LTD CLASS A","Consumer Staples","Equity","8,336,196.64","0.01","8,336,196.64","214,996.00","38.77","Canada","Toronto Stock Exchange","CAD"
"FRES","FRESNILLO PLC","Materials","Equity","8,305,586.06","0.01","8,305,586.06","335,880.00","24.73","United Kingdom","London Stock Exchange","GBP"
"AVOL","AVOLTA AG","Consumer Discretionary","Equity","8,299,940.38","0.01","8,299,940.38","146,985.00","56.47","Switzerland","SIX Swiss Exchange","CHF"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","8,279,038.74","0.01","8,279,038.74","276,521.00","29.94","United States","New York Stock Exchange Inc.","USD"
"STERV","STORA ENSO CLASS R","Materials","Equity","8,280,081.47","0.01","8,280,081.47","712,706.00","11.62","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"9CI","CAPITALAND INVESTMENT LTD","Real Estate","Equity","8,248,604.96","0.01","8,248,604.96","3,796,280.00","2.17","Singapore","Singapore Exchange","SGD"
"SOBI","SWEDISH ORPHAN BIOVITRUM","Health Care","Equity","8,233,997.13","0.01","8,233,997.13","272,925.00","30.17","Sweden","Nasdaq Omx Nordic","SEK"
"INDU A","INDUSTRIVARDEN A","Financials","Equity","8,240,374.61","0.01","8,240,374.61","204,491.00","40.30","Sweden","Nasdaq Omx Nordic","SEK"
"1878","DAITO TRUST CONSTRUCTION LTD","Real Estate","Equity","8,242,809.57","0.01","8,242,809.57","76,494.00","107.76","Japan","Tokyo Stock Exchange","JPY"
"QAN","QANTAS AIRWAYS LTD","Industrials","Equity","8,219,150.77","0.01","8,219,150.77","1,090,859.00","7.53","Australia","Asx - All Markets","AUD"
"AIA","AUCKLAND INTERNATIONAL AIRPORT LTD","Industrials","Equity","8,173,422.33","0.01","8,173,422.33","1,831,045.00","4.46","New Zealand","New Zealand Exchange Ltd","NZD"
"SIGN","SIG GROUP N AG","Materials","Equity","8,152,236.22","0.01","8,152,236.22","518,490.00","15.72","Switzerland","SIX Swiss Exchange","CHF"
"VCX","VICINITY CENTRES","Real Estate","Equity","8,134,668.39","0.01","8,134,668.39","4,734,785.00","1.72","Australia","Asx - All Markets","AUD"
"4704","TREND MICRO INC","Information Technology","Equity","8,137,039.69","0.01","8,137,039.69","152,079.00","53.51","Japan","Tokyo Stock Exchange","JPY"
"5201","AGC INC","Industrials","Equity","8,121,962.18","0.01","8,121,962.18","256,412.00","31.68","Japan","Tokyo Stock Exchange","JPY"
"1928","SANDS CHINA LTD","Consumer Discretionary","Equity","8,047,275.81","0.01","8,047,275.81","3,105,870.00","2.59","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"ORSTED","OERSTED","Utilities","Equity","8,029,562.22","0.01","8,029,562.22","255,862.00","31.38","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"8331","CHIBA BANK LTD","Financials","Equity","8,010,652.18","0.01","8,010,652.18","772,100.00","10.38","Japan","Tokyo Stock Exchange","JPY"
"LEG","LEG IMMOBILIEN N","Real Estate","Equity","7,998,263.52","0.01","7,998,263.52","95,650.00","83.62","Germany","Xetra","EUR"
"INDU C","INDUSTRIVARDEN SERIES","Financials","Equity","8,003,590.70","0.01","8,003,590.70","198,510.00","40.32","Sweden","Nasdaq Omx Nordic","SEK"
"DIM","SARTORIUS STEDIM BIOTECH SA","Health Care","Equity","7,931,792.56","0.01","7,931,792.56","38,070.00","208.35","France","Nyse Euronext - Euronext Paris","EUR"
"NIBE B","NIBE INDUSTRIER CLASS B","Industrials","Equity","7,903,183.69","0.01","7,903,183.69","1,910,194.00","4.14","Sweden","Nasdaq Omx Nordic","SEK"
"RAND","RANDSTAD HOLDING","Industrials","Equity","7,877,981.97","0.01","7,877,981.97","167,331.00","47.08","Netherlands","Euronext Amsterdam","EUR"
"EVK","EVONIK INDUSTRIES AG","Materials","Equity","7,852,407.81","0.01","7,852,407.81","408,087.00","19.24","Germany","Xetra","EUR"
"BARN","BARRY CALLEBAUT AG","Consumer Staples","Equity","7,825,803.02","0.01","7,825,803.02","5,935.00","1,318.59","Switzerland","SIX Swiss Exchange","CHF"
"IVN","IVANHOE MINES LTD CLASS A","Materials","Equity","7,712,798.33","0.01","7,712,798.33","873,503.00","8.83","Canada","Toronto Stock Exchange","CAD"
"SAGA B","SAGAX CLASS B","Real Estate","Equity","7,721,252.75","0.01","7,721,252.75","355,737.00","21.70","Sweden","Nasdaq Omx Nordic","SEK"
"BIM","BIOMERIEUX SA","Health Care","Equity","7,693,600.68","0.01","7,693,600.68","55,719.00","138.08","France","Nyse Euronext - Euronext Paris","EUR"
"SAP","SAPUTO INC","Consumer Staples","Equity","7,608,659.83","0.01","7,608,659.83","304,280.00","25.01","Canada","Toronto Stock Exchange","CAD"
"DIE","DIETEREN (D) SA","Consumer Discretionary","Equity","7,535,716.42","0.01","7,535,716.42","35,238.00","213.85","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"4091","NIPPON SANSO HOLDINGS CORP","Materials","Equity","7,441,811.58","0.01","7,441,811.58","204,400.00","36.41","Japan","Tokyo Stock Exchange","JPY"
"PHNX","PHOENIX GROUP HOLDINGS PLC","Financials","Equity","7,353,945.06","0.01","7,353,945.06","796,400.00","9.23","United Kingdom","London Stock Exchange","GBP"
"LAND","LAND SECURITIES GROUP REIT PLC","Real Estate","Equity","7,240,045.47","0.01","7,240,045.47","968,008.00","7.48","United Kingdom","London Stock Exchange","GBP"
"BOL","BOLLORE","Communication","Equity","7,207,773.32","0.01","7,207,773.32","1,236,328.00","5.83","France","Nyse Euronext - Euronext Paris","EUR"
"9435","HIKARI TSUSHIN INC","Industrials","Equity","7,146,060.09","0.01","7,146,060.09","26,800.00","266.64","Japan","Tokyo Stock Exchange","JPY"
"7735","SCREEN HOLDINGS LTD","Information Technology","Equity","6,919,796.30","0.01","6,919,796.30","92,900.00","74.49","Japan","Tokyo Stock Exchange","JPY"
"ANA","ACCIONA SA","Utilities","Equity","6,887,223.85","0.01","6,887,223.85","35,067.00","196.40","Spain","Bolsa De Madrid","EUR"
"6841","YOKOGAWA ELECTRIC CORP","Information Technology","Equity","6,869,149.55","0.01","6,869,149.55","233,100.00","29.47","Japan","Tokyo Stock Exchange","JPY"
"BMED","BANCA MEDIOLANUM","Financials","Equity","6,854,333.32","0.01","6,854,333.32","339,678.00","20.18","Italy","Borsa Italiana","EUR"
"BMW3","BMW PREF AG","Consumer Discretionary","Equity","6,804,841.18","0.01","6,804,841.18","70,429.00","96.62","Germany","Xetra","EUR"
"3003","HULIC LTD","Real Estate","Equity","6,796,384.41","0.01","6,796,384.41","637,134.00","10.67","Japan","Tokyo Stock Exchange","JPY"
"UHR","THE SWATCH GROUP AG","Consumer Discretionary","Equity","6,792,088.18","0.01","6,792,088.18","38,069.00","178.42","Switzerland","SIX Swiss Exchange","CHF"
"IPN","IPSEN SA","Health Care","Equity","6,745,976.95","0.01","6,745,976.95","49,274.00","136.91","France","Nyse Euronext - Euronext Paris","EUR"
"AKE","ARKEMA SA","Materials","Equity","6,726,020.15","0.01","6,726,020.15","95,321.00","70.56","France","Nyse Euronext - Euronext Paris","EUR"
"TEP","TELEPERFORMANCE","Industrials","Equity","6,706,500.53","0.01","6,706,500.53","85,240.00","78.68","France","Nyse Euronext - Euronext Paris","EUR"
"9143","SG HOLDINGS LTD","Industrials","Equity","6,631,835.34","0.01","6,631,835.34","613,700.00","10.81","Japan","Tokyo Stock Exchange","JPY"
"ICL","ICL GROUP LTD","Materials","Equity","6,508,309.49","0.01","6,508,309.49","1,016,965.00","6.40","Israel","Tel Aviv Stock Exchange","ILS"
"CEN","CONTACT ENERGY LTD","Utilities","Equity","6,430,708.31","0.01","6,430,708.31","1,181,258.00","5.44","New Zealand","New Zealand Exchange Ltd","NZD"
"SOF","SOFINA SA","Financials","Equity","6,415,852.49","0.01","6,415,852.49","21,250.00","301.92","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"CHF","CHF CASH","Cash and/or Derivatives","Cash","6,405,336.83","0.01","6,405,336.83","5,124,910.00","124.98","Switzerland","-","CHF"
"CVC","CVC CAPITAL PARTNERS PLC","Financials","Equity","6,399,989.21","0.01","6,399,989.21","318,456.00","20.10","Netherlands","Euronext Amsterdam","EUR"
"F34","WILMAR INTERNATIONAL LTD","Consumer Staples","Equity","6,367,894.65","0.01","6,367,894.65","2,762,397.00","2.31","Singapore","Singapore Exchange","SGD"
"TIT","TELECOM ITALIA","Communication","Equity","6,363,882.22","0.01","6,363,882.22","12,836,935.00","0.50","Italy","Borsa Italiana","EUR"
"U96","SEMBCORP INDUSTRIES LTD","Utilities","Equity","6,328,800.28","0.01","6,328,800.28","1,334,400.00","4.74","Singapore","Singapore Exchange","SGD"
"AMUN","AMUNDI SA","Financials","Equity","6,097,353.44","0.01","6,097,353.44","82,771.00","73.67","France","Nyse Euronext - Euronext Paris","EUR"
"DHER","DELIVERY HERO","Consumer Discretionary","Equity","6,101,718.14","0.01","6,101,718.14","224,087.00","27.23","Germany","Xetra","EUR"
"UHALB","U HAUL NON VOTING SERIES N","Industrials","Equity","6,102,049.92","0.01","6,102,049.92","116,808.00","52.24","United States","New York Stock Exchange Inc.","USD"
"DEMANT","DEMANT","Health Care","Equity","6,039,525.81","0.01","6,039,525.81","156,463.00","38.60","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"LUND B","LUNDBERGFORETAGEN CLASS B","Financials","Equity","6,008,759.74","0.01","6,008,759.74","116,407.00","51.62","Sweden","Nasdaq Omx Nordic","SEK"
"7550","ZENSHO HOLDINGS LTD","Consumer Discretionary","Equity","5,992,992.70","0.01","5,992,992.70","94,600.00","63.35","Japan","Tokyo Stock Exchange","JPY"
"COV","COVIVIO SA","Real Estate","Equity","5,968,916.94","0.01","5,968,916.94","90,849.00","65.70","France","Nyse Euronext - Euronext Paris","EUR"
"CPR","DAVIDE CAMPARI MILANO NV","Consumer Staples","Equity","5,935,890.49","0.00","5,935,890.49","799,689.00","7.42","Italy","Borsa Italiana","EUR"
"CU","CANADIAN UTILITIES LTD CLASS A","Utilities","Equity","5,889,572.16","0.00","5,889,572.16","211,812.00","27.81","Canada","Toronto Stock Exchange","CAD"
"BKW","BKW N AG","Utilities","Equity","5,795,855.52","0.00","5,795,855.52","28,276.00","204.97","Switzerland","SIX Swiss Exchange","CHF"
"4716","ORACLE JAPAN CORP","Information Technology","Equity","5,787,015.45","0.00","5,787,015.45","55,415.00","104.43","Japan","Tokyo Stock Exchange","JPY"
"BALD B","FASTIGHETS BALDER CLASS B","Real Estate","Equity","5,791,422.04","0.00","5,791,422.04","807,695.00","7.17","Sweden","Nasdaq Omx Nordic","SEK"
"GFC","GECINA SA","Real Estate","Equity","5,771,903.92","0.00","5,771,903.92","58,917.00","97.97","France","Nyse Euronext - Euronext Paris","EUR"
"1038","CHEUNG KONG INFRASTRUCTURE HOLDING","Utilities","Equity","5,751,675.49","0.00","5,751,675.49","852,500.00","6.75","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"1997","WHARF REAL ESTATE INVESTMENT COMPA","Real Estate","Equity","5,741,794.04","0.00","5,741,794.04","1,944,590.00","2.95","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"JDEP","JDE PEETS NV","Consumer Staples","Equity","5,679,743.49","0.00","5,679,743.49","155,340.00","36.56","Netherlands","Euronext Amsterdam","EUR"
"LATO B","LATOUR INVESTMENT CLASS B","Industrials","Equity","5,603,824.87","0.00","5,603,824.87","219,207.00","25.56","Sweden","Nasdaq Omx Nordic","SEK"
"9023","TOKYO METRO LTD","Industrials","Equity","5,516,177.22","0.00","5,516,177.22","470,000.00","11.74","Japan","Tokyo Stock Exchange","JPY"
"7181","JAPAN POST INSURANCE LTD","Financials","Equity","5,501,259.55","0.00","5,501,259.55","195,700.00","28.11","Japan","Tokyo Stock Exchange","JPY"
"MEL","MERIDIAN ENERGY LTD","Utilities","Equity","5,363,363.49","0.00","5,363,363.49","1,555,397.00","3.45","New Zealand","New Zealand Exchange Ltd","NZD"
"INW","INFRASTRUTTURE WIRELESS ITALIANE","Communication","Equity","5,346,264.97","0.00","5,346,264.97","443,201.00","12.06","Italy","Borsa Italiana","EUR"
"ROCK B","ROCKWOOL CLASS B","Industrials","Equity","5,351,534.22","0.00","5,351,534.22","139,948.00","38.24","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"HOLM B","HOLMEN CLASS B","Materials","Equity","5,186,471.29","0.00","5,186,471.29","132,926.00","39.02","Sweden","Nasdaq Omx Nordic","SEK"
"GRF","GRIFOLS SA CLASS A","Health Care","Equity","5,173,480.36","0.00","5,173,480.36","363,276.00","14.24","Spain","Bolsa De Madrid","EUR"
