Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"LTG","LT GROUP INC","Industrials","Equity","715,275.21","0.00","715,275.21","2,883,800.00","0.25","Philippines","Philippine Stock Exchange Inc.","PHP"
"EA.R","ENERGY ABSOLUTE NON-VOTING DR PCL","Utilities","Equity","715,699.47","0.00","715,699.47","9,249,700.00","0.08","Thailand","Stock Exchange Of Thailand","THB"
"ORIENTELEC","ORIENT ELECTRIC LTD","Consumer Discretionary","Equity","716,606.48","0.00","716,606.48","295,754.00","2.42","India","National Stock Exchange Of India","INR"
"2284","MODERN MILLS FOR FOOD PRODUCTS","Consumer Staples","Equity","711,068.59","0.00","711,068.59","86,076.00","8.26","Saudi Arabia","Saudi Stock Exchange","SAR"
"300223","INGENIC SEMICONDUCTOR LTD A","Information Technology","Equity","712,205.65","0.00","712,205.65","64,400.00","11.06","China","Shenzhen Stock Exchange","CNY"
"1675","ASIAINFO TECHNOLOGIES LTD","Information Technology","Equity","712,608.75","0.00","712,608.75","495,600.00","1.44","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"4583","APEX DYNAMICS INC","Industrials","Equity","713,586.05","0.00","713,586.05","31,000.00","23.02","Taiwan","Taiwan Stock Exchange","TWD"
"NAZARA","NAZARA TECHNOLOGIES LTD","Communication","Equity","708,104.29","0.00","708,104.29","53,804.00","13.16","India","National Stock Exchange Of India","INR"
"KRBL","KRBL LTD","Consumer Staples","Equity","709,018.11","0.00","709,018.11","139,824.00","5.07","India","National Stock Exchange Of India","INR"
"225570","NEXON GAMES LTD","Communication","Equity","709,238.23","0.00","709,238.23","71,514.00","9.92","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"9979","GREENTOWN MANAGEMENT HOLDINGS LTD","Industrials","Equity","709,633.48","0.00","709,633.48","1,921,000.00","0.37","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"AFFIN","AFFIN BANK","Financials","Equity","709,701.45","0.00","709,701.45","1,338,611.00","0.53","Malaysia","Bursa Malaysia","MYR"
"8200","SAUDI REINSURANCE","Financials","Equity","710,813.62","0.00","710,813.62","60,185.00","11.81","Saudi Arabia","Saudi Stock Exchange","SAR"
"4161","BINDAWOOD HOLDING","Consumer Staples","Equity","705,350.06","0.00","705,350.06","493,824.00","1.43","Saudi Arabia","Saudi Stock Exchange","SAR"
"2172","MICROPORT NEUROTECH CORP","Health Care","Equity","705,454.55","0.00","705,454.55","405,000.00","1.74","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"6561","CHIEF TELECOM INC","Communication","Equity","706,288.57","0.00","706,288.57","50,600.00","13.96","Taiwan","Gretai Securities Market","TWD"
"GND","GRINDROD LTD","Industrials","Equity","706,343.22","0.00","706,343.22","791,935.00","0.89","South Africa","Johannesburg Stock Exchange","ZAR"
"AURIONPRO","AURIONPRO SOLUTIONS LTD","Information Technology","Equity","707,304.85","0.00","707,304.85","48,282.00","14.65","India","National Stock Exchange Of India","INR"
"601990","NANJING SECURITIES LTD A","Financials","Equity","707,512.05","0.00","707,512.05","582,200.00","1.22","China","Shanghai Stock Exchange","CNY"
"600873","MEIHUA HOLDINGS GROUP LTD A","Materials","Equity","707,950.21","0.00","707,950.21","460,000.00","1.54","China","Shanghai Stock Exchange","CNY"
"SELEC.E","SELCUK ECZA DEPOSU TICARET VE SANA","Health Care","Equity","708,012.23","0.00","708,012.23","334,596.00","2.12","Turkey","Istanbul Stock Exchange","TRY"
"2255","HAICHANG OCEAN PARK HOLDINGS LTD","Consumer Discretionary","Equity","703,168.83","0.00","703,168.83","7,614,000.00","0.09","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2190","ZYLOX-TONBRIDGE MEDICAL TECH LTD H","Health Care","Equity","704,620.81","0.00","704,620.81","227,000.00","3.10","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SUNTECK","SUNTECK REALTY LTD","Real Estate","Equity","704,739.58","0.00","704,739.58","162,316.00","4.34","India","National Stock Exchange Of India","INR"
"ALIVUS","ALIVUS LIFE SCIENCES LTD","Health Care","Equity","700,018.52","0.00","700,018.52","65,929.00","10.62","India","National Stock Exchange Of India","INR"
"BANK","BANK ALADIN SYARIAH","Financials","Equity","700,291.20","0.00","700,291.20","14,369,100.00","0.05","Indonesia","Indonesia Stock Exchange","IDR"
"VAMO3","VAMOS LOCACAO DE CAMINHOES MAQUINA","Industrials","Equity","700,964.67","0.00","700,964.67","908,058.00","0.77","Brazil","XBSP","BRL"
"COP","COP CASH","Cash and/or Derivatives","Cash","697,271.08","0.00","697,271.08","2,793,790,892.00","0.02","Colombia","-","COP"
"MAHSEAMLES","MAHARASHTRA SEAMLESS LTD","Materials","Equity","697,134.43","0.00","697,134.43","94,794.00","7.35","India","National Stock Exchange Of India","INR"
"2362","JINCHUAN GROUP INTERNATIONAL RESOU","Materials","Equity","697,221.36","0.00","697,221.36","9,437,000.00","0.07","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"JMT.R","JMT NETWORK SERVICES NON-VOTING DR","Financials","Equity","697,727.97","0.00","697,727.97","1,943,413.00","0.36","Thailand","Stock Exchange Of Thailand","THB"
"020560","ASIANA AIRLINES INC","Industrials","Equity","698,541.08","0.00","698,541.08","103,555.00","6.75","Korea (South)","Korea Exchange (Stock Market)","KRW"
"CELLO","CELLO WORLD LTD","Consumer Discretionary","Equity","698,917.25","0.00","698,917.25","115,225.00","6.07","India","National Stock Exchange Of India","INR"
"ORIENTCEM","ORIENT CEMENT LTD","Materials","Equity","694,289.00","0.00","694,289.00","276,042.00","2.52","India","National Stock Exchange Of India","INR"
"V2RETAIL","V2 RETAIL LTD","Consumer Discretionary","Equity","695,084.64","0.00","695,084.64","35,590.00","19.53","India","National Stock Exchange Of India","INR"
"ESSA","ESSA INDUSTRIES INDONESIA","Materials","Equity","695,215.35","0.00","695,215.35","20,378,500.00","0.03","Indonesia","Indonesia Stock Exchange","IDR"
"6873","HD RENEWABLE ENERGY LTD","Utilities","Equity","696,160.94","0.00","696,160.94","145,043.00","4.80","Taiwan","Taiwan Stock Exchange","TWD"
"LATENTVIEW","LATENT VIEW ANALYTICS LTD","Industrials","Equity","691,749.33","0.00","691,749.33","147,839.00","4.68","India","National Stock Exchange Of India","INR"
"4770","ALLIED SUPREME CORP","Materials","Equity","691,987.46","0.00","691,987.46","71,000.00","9.75","Taiwan","Taiwan Stock Exchange","TWD"
"AGHOL.E","ANADOLU GRUBU HOLDING A","Industrials","Equity","688,126.59","0.00","688,126.59","982,370.00","0.70","Turkey","Istanbul Stock Exchange","TRY"
"NESCO","NESCO LTD","Real Estate","Equity","690,122.03","0.00","690,122.03","42,101.00","16.39","India","National Stock Exchange Of India","INR"
"000423","DONG-E-E-JIAO LTD A","Health Care","Equity","685,797.26","0.00","685,797.26","94,400.00","7.26","China","Shenzhen Stock Exchange","CNY"
"GRWRHITECH","GARWARE HI-TECH FILMS LTD","Materials","Equity","686,458.60","0.00","686,458.60","21,828.00","31.45","India","National Stock Exchange Of India","INR"
"3319","A-LIVING SERVICES LTD H","Real Estate","Equity","683,421.52","0.00","683,421.52","1,718,750.00","0.40","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","681,509.93","0.00","681,509.93","502,978.00","135.50","United Kingdom","-","GBP"
"SAREGAMA","SAREGAMA INDIA LTD","Communication","Equity","679,944.23","0.00","679,944.23","123,730.00","5.50","India","National Stock Exchange Of India","INR"
"ACES","ASPIRASI HIDUP INDONESIA","Consumer Discretionary","Equity","680,719.76","0.00","680,719.76","25,166,700.00","0.03","Indonesia","Indonesia Stock Exchange","IDR"
"2905","MERCURIES AND ASSOCIATES LTD","Financials","Equity","681,651.48","0.00","681,651.48","1,587,600.00","0.43","Taiwan","Taiwan Stock Exchange","TWD"
"DHANUKA","DHANUKA AGRITECH LTD","Materials","Equity","676,971.98","0.00","676,971.98","36,749.00","18.42","India","National Stock Exchange Of India","INR"
"TIPSMUSIC","TIPS MUSIC LTD","Communication","Equity","677,433.20","0.00","677,433.20","103,303.00","6.56","India","National Stock Exchange Of India","INR"
"2836","BANK OF KAOHSIUNG LTD","Financials","Equity","677,668.10","0.00","677,668.10","1,781,540.00","0.38","Taiwan","Taiwan Stock Exchange","TWD"
"RBA","RESTAURANT BRANDS ASIA LTD","Consumer Discretionary","Equity","677,924.17","0.00","677,924.17","724,685.00","0.94","India","National Stock Exchange Of India","INR"
"6548","CHANG WAH TECHNOLOGY LTD","Information Technology","Equity","677,955.73","0.00","677,955.73","612,500.00","1.11","Taiwan","Gretai Securities Market","TWD"
"6491","PEGAVISION CORPORATION CORP","Health Care","Equity","675,741.58","0.00","675,741.58","66,227.00","10.20","Taiwan","Taiwan Stock Exchange","TWD"
"HUF","HUF CASH","Cash and/or Derivatives","Cash","673,503.74","0.00","673,503.74","227,084,313.00","0.30","Hungary","-","HUF"
"UNISEM","UNISEM M","Information Technology","Equity","672,271.72","0.00","672,271.72","1,067,800.00","0.63","Malaysia","Bursa Malaysia","MYR"
"005250","GREEN CROSS HOLDINGS","Health Care","Equity","673,420.85","0.00","673,420.85","63,535.00","10.60","Korea (South)","Korea Exchange (Stock Market)","KRW"
"603833","OPPEIN HOME GROUP INC A","Consumer Discretionary","Equity","670,498.32","0.00","670,498.32","86,160.00","7.78","China","Shanghai Stock Exchange","CNY"
"RAYMONDLSL","RAYMOND LIFESTYLE LTD","Consumer Discretionary","Equity","665,194.48","0.00","665,194.48","52,502.00","12.67","India","National Stock Exchange Of India","INR"
"MALAKOF","MALAKOFF CORPORATION CORP","Utilities","Equity","667,136.09","0.00","667,136.09","2,967,000.00","0.22","Malaysia","Bursa Malaysia","MYR"
"JKPAPER","JK PAPER LTD","Materials","Equity","662,930.88","0.00","662,930.88","153,589.00","4.32","India","National Stock Exchange Of India","INR"
"NEOGEN","NEOGEN CHEMICALS LTD","Materials","Equity","663,579.89","0.00","663,579.89","40,465.00","16.40","India","National Stock Exchange Of India","INR"
"SPRC.R","STAR PETROLEUM REFINING PCL NON-VO","Energy","Equity","661,461.10","0.00","661,461.10","4,686,800.00","0.14","Thailand","Stock Exchange Of Thailand","THB"
"603195","GONEO GROUP LTD A","Industrials","Equity","657,869.95","0.00","657,869.95","99,671.00","6.60","China","Shanghai Stock Exchange","CNY"
"204270","JNTC LTD","Information Technology","Equity","659,155.22","0.00","659,155.22","54,480.00","12.10","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"002294","SHENZHEN SALUBRIS PHARMACEUTICALS","Health Care","Equity","654,841.39","0.00","654,841.39","87,260.00","7.50","China","Shenzhen Stock Exchange","CNY"
"3613","BEIJING TONG REN TANG CHINESE MEDI","Health Care","Equity","655,327.93","0.00","655,327.93","555,337.00","1.18","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"601928","JIANGSU PHOENIX PUBLISHING&MEDIA C","Communication","Equity","656,410.07","0.00","656,410.07","414,800.00","1.58","China","Shanghai Stock Exchange","CNY"
"9699","HANGZHOU SF TONGCHENG INDUSTRIAL L","Industrials","Equity","651,227.71","0.00","651,227.71","337,800.00","1.93","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"VRLLOG","VRL LOGISTICS LTD","Industrials","Equity","652,618.98","0.00","652,618.98","214,064.00","3.05","India","National Stock Exchange Of India","INR"
"MAXESTATES","MAX ESTATES LTD","Real Estate","Equity","652,810.15","0.00","652,810.15","129,784.00","5.03","India","National Stock Exchange Of India","INR"
"2608","KERRY TJ LOGISTICS COMPANY LTD","Industrials","Equity","653,523.04","0.00","653,523.04","581,000.00","1.12","Taiwan","Taiwan Stock Exchange","TWD"
"002966","BANK OF SUZHOU LTD A","Financials","Equity","653,645.02","0.00","653,645.02","579,300.00","1.13","China","Shenzhen Stock Exchange","CNY"
"900908","SHANGHAI CHLOR ALKALI CHEMICAL CLA","Materials","Equity","648,478.43","0.00","648,478.43","969,325.00","0.67","China","Shanghai Stock Exchange","USD"
"601555","SOOCHOW SECURITIES CO LTD A","Financials","Equity","649,416.91","0.00","649,416.91","468,000.00","1.39","China","Shanghai Stock Exchange","CNY"
"MAPMYINDIA","C E INFO SYSTEMS LTD","Information Technology","Equity","649,872.36","0.00","649,872.36","34,902.00","18.62","India","National Stock Exchange Of India","INR"
"CAD","CAD CASH","Cash and/or Derivatives","Cash","647,157.18","0.00","647,157.18","889,776.00","72.73","Canada","-","CAD"
"RAIN","RAIN INDUSTRIES LTD","Materials","Equity","645,935.50","0.00","645,935.50","417,655.00","1.55","India","National Stock Exchange Of India","INR"
"MOIL","MOIL LTD","Materials","Equity","643,148.27","0.00","643,148.27","168,228.00","3.82","India","National Stock Exchange Of India","INR"
"SSMS","SAWIT SUMBERMAS SARANA","Consumer Staples","Equity","643,671.03","0.00","643,671.03","7,286,800.00","0.09","Indonesia","Indonesia Stock Exchange","IDR"
"NIITMTS","NIIT LEARNING SYSTEMS LTD","Consumer Discretionary","Equity","644,007.54","0.00","644,007.54","170,475.00","3.78","India","National Stock Exchange Of India","INR"
"6869","J&V ENERGY TECHNOLOGY LTD","Utilities","Equity","644,855.85","0.00","644,855.85","158,000.00","4.08","Taiwan","Taiwan Stock Exchange","TWD"
"GREAVESCOT","GREAVES COTTON LTD","Industrials","Equity","644,903.68","0.00","644,903.68","277,321.00","2.33","India","National Stock Exchange Of India","INR"
"EMUDHRA","EMUDHRA LTD","Industrials","Equity","641,643.49","0.00","641,643.49","77,926.00","8.23","India","National Stock Exchange Of India","INR"
"4261","THEEB RENT A CAR","Industrials","Equity","641,895.38","0.00","641,895.38","38,914.00","16.50","Saudi Arabia","Saudi Stock Exchange","SAR"
"SHARDAMOTR","SHARDA MOTOR INDUSTRIES LTD","Consumer Discretionary","Equity","637,308.89","0.00","637,308.89","53,796.00","11.85","India","National Stock Exchange Of India","INR"
"JKIL","J KUMAR INFRAPROJECTS LTD","Industrials","Equity","638,096.87","0.00","638,096.87","91,730.00","6.96","India","National Stock Exchange Of India","INR"
"PRICOLLTD","PRICOL LTD","Consumer Discretionary","Equity","635,670.74","0.00","635,670.74","117,430.00","5.41","India","National Stock Exchange Of India","INR"
"4128","MICROBIO LTD","Consumer Staples","Equity","636,093.96","0.00","636,093.96","803,367.00","0.79","Taiwan","Gretai Securities Market","TWD"
"IDR","IDR CASH","Cash and/or Derivatives","Cash","633,029.71","0.00","633,029.71","10,391,182,699.00","0.01","Indonesia","-","IDR"
"601456","GUOLIAN MINSHENG SECURITIES LTD A","Financials","Equity","632,159.68","0.00","632,159.68","371,200.00","1.70","China","Shanghai Stock Exchange","CNY"
"CAPLIPOINT","CAPLIN POINT LABORATORIES LTD","Health Care","Equity","628,452.07","0.00","628,452.07","26,274.00","23.92","India","National Stock Exchange Of India","INR"
"1921","DALIPAL HOLDINGS LTD","Energy","Equity","628,802.31","0.00","628,802.31","838,000.00","0.75","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"PARAS","PARAS DEFENCE AND SPACE TECHNOLOGI","Industrials","Equity","629,505.89","0.00","629,505.89","83,777.00","7.51","India","National Stock Exchange Of India","INR"
"688009","CHINA RAILWAY SIGNAL & COMMUNICATI","Information Technology","Equity","625,158.80","0.00","625,158.80","800,742.00","0.78","China","Shanghai Stock Exchange","CNY"
"CMRY","CISARUA MOUNTAIN DAIRY","Consumer Staples","Equity","626,367.10","0.00","626,367.10","2,115,600.00","0.30","Indonesia","Indonesia Stock Exchange","IDR"
"CKP.R","CK POWER NON-VOTING DR PCL","Utilities","Equity","622,713.09","0.00","622,713.09","7,451,800.00","0.08","Thailand","Stock Exchange Of Thailand","THB"
"HEXTAR","HEXTAR GLOBAL","Materials","Equity","624,402.84","0.00","624,402.84","2,947,600.00","0.21","Malaysia","Bursa Malaysia","MYR"
"SBFC","SBFC FINANCE LTD","Financials","Equity","619,687.14","0.00","619,687.14","505,804.00","1.23","India","National Stock Exchange Of India","INR"
"QUESS","QUESS CORP LTD","Industrials","Equity","621,205.23","0.00","621,205.23","203,231.00","3.06","India","National Stock Exchange Of India","INR"
"2320","AL BABTAIN POWER AND TELECOMMUNICA","Industrials","Equity","621,522.01","0.00","621,522.01","42,214.00","14.72","Saudi Arabia","Saudi Stock Exchange","SAR"
"SUPERMX","SUPERMAX CORPORATION","Health Care","Equity","616,853.70","0.00","616,853.70","5,604,746.00","0.11","Malaysia","Bursa Malaysia","MYR"
"6166","ADLINK TECHNOLOGY INC","Information Technology","Equity","616,880.53","0.00","616,880.53","298,000.00","2.07","Taiwan","Taiwan Stock Exchange","TWD"
"089860","LOTTE RENTAL LTD","Industrials","Equity","617,377.11","0.00","617,377.11","29,924.00","20.63","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ETHOSLTD","ETHOS LTD","Consumer Discretionary","Equity","613,771.00","0.00","613,771.00","23,610.00","26.00","India","National Stock Exchange Of India","INR"
"GMRP&UI","GMR POWER AND URBAN INFRA LTD","Industrials","Equity","614,370.93","0.00","614,370.93","487,919.00","1.26","India","National Stock Exchange Of India","INR"
"BA.R","BANGKOK AIRWAYS PCL NON-VOTING D","Industrials","Equity","614,809.35","0.00","614,809.35","1,429,100.00","0.43","Thailand","Stock Exchange Of Thailand","THB"
"6547","MEDIGEN VACCINE BIOLOGICS CORP","Health Care","Equity","608,060.03","0.00","608,060.03","495,294.00","1.23","Taiwan","Gretai Securities Market","TWD"
"ROUTE","ROUTE MOBILE LTD","Information Technology","Equity","609,338.47","0.00","609,338.47","63,047.00","9.66","India","National Stock Exchange Of India","INR"
"AMATA.R","AMATA CORPORATION NON-VOTING DR PC","Real Estate","Equity","605,378.60","0.00","605,378.60","1,230,175.00","0.49","Thailand","Stock Exchange Of Thailand","THB"
"6803","ECOVE ENVIRONMENT CORP","Industrials","Equity","605,919.61","0.00","605,919.61","65,000.00","9.32","Taiwan","Gretai Securities Market","TWD"
"ALOKINDS","ALOK INDUSTRIES LTD","Consumer Discretionary","Equity","607,579.60","0.00","607,579.60","3,110,231.00","0.20","India","National Stock Exchange Of India","INR"
"2707","FORMOSA INTERNATIONAL HOTELS CORP","Consumer Discretionary","Equity","604,923.76","0.00","604,923.76","97,000.00","6.24","Taiwan","Taiwan Stock Exchange","TWD"
"EQUITASBNK","EQUITAS SMALL FINANCE BANK LTD","Financials","Equity","604,929.79","0.00","604,929.79","1,049,480.00","0.58","India","National Stock Exchange Of India","INR"
"2428","THINKING ELECTRONIC INDUSTRIAL LTD","Information Technology","Equity","601,266.86","0.00","601,266.86","127,000.00","4.73","Taiwan","Taiwan Stock Exchange","TWD"
"1516","SUNAC SERVICES HOLDINGS LTD","Real Estate","Equity","601,294.21","0.00","601,294.21","2,824,000.00","0.21","China","Hong Kong Exchanges And Clearing Ltd","HKD"
